07.12.2024   N1106
Образец: "Свинец"
LiF200
Трубка: "40,0/0,100"
        Отр1            Отр2
   [мА]  [Имп/с]   [мА]  [Имп/с]
   1220     248     616    19,0
   1221     264     616    25,0
   1222     251     617    25,0
   1223     237     617    29,0
   1224     248     618    27,0
   1225     263     618    21,0
   1226     282     619    26,0
   1227     233     619    27,0
   1228     244     620    19,0
   1229     246     620    24,0
   1230     242     621    27,0
   1231     240     621    22,0
   1232     253     622    23,0
   1233     263     622    25,0
   1234     243     623    26,0
   1235     230     623    19,0
   1236     233     624    24,0
   1237     230     624    25,0
   1238     206     625    27,0
   1239     215     625    19,0
   1240     230     626    19,0
   1241     215     626    23,0
   1242     217     627    29,0
   1243     239     627    23,0
   1244     224     628    18,0
   1245     203     628    22,0
   1246     215     629    18,0
   1247     194     629    19,0
   1248     195     630    17,0
   1249     194     630    20,0
   1250     227     631    30,0
   1251     194     631    23,0
   1252     219     632    17,0
   1253     203     632    24,0
   1254     217     633    18,0
   1255     215     633    19,0
   1256     178     634    31,0
   1257     170     634    24,0
   1258     228     635    29,0
   1259     193     635    23,0
   1260     186     636    19,0
   1261     195     636    24,0
   1262     205     637    22,0
   1263     183     637    19,0
   1264     173     638    17,0
   1265     169     638    16,0
   1266     183     639    22,0
   1267     169     639    23,0
   1268     191     640    21,0
   1269     192     640    26,0
   1270     149     641    25,0
   1271     180     641    20,0
   1272     183     642    22,0
   1273     187     642    26,0
   1274     192     643    19,0
   1275     197     643    18,0
   1276     187     644    14,0
   1277     182     644    21,0
   1278     184     645    15,0
   1279     160     645    15,0
   1280     189     646    19,0
   1281     187     646    15,0
   1282     177     647    17,0
   1283     207     647    29,0
   1284     175     648    20,0
   1285     189     648    24,0
   1286     177     649    25,0
   1287     163     649    25,0
   1288     186     650    24,0
   1289     198     650    18,0
   1290     187     651    18,0
   1291     203     651    13,0
   1292     178     652    20,0
   1293     189     652    10,0
   1294     207     652    17,0
   1295     182     653    21,0
   1296     165     653    16,0
   1297     203     654    20,0
   1298     180     654    20,0
   1299     166     655    12,0
   1300     175     655    20,0
   1301     170     656    20,0
   1302     170     656    16,0
   1303     175     657    15,0
   1304     170     657    15,0
   1305     185     658    19,0
   1306     177     658    14,0
   1307     169     659    19,0
   1308     195     659    20,0
   1309     197     660    22,0
   1310     186     660    15,0
   1311     191     661    13,0
   1312     198     661    17,0
   1313     193     662    18,0
   1314     179     662    25,0
   1315     186     663    19,0
   1316     212     663    17,0
   1317     203     664    14,0
   1318     231     664    14,0
   1319     237     665    20,0
   1320     289     665    17,0
   1321     287     666    18,0
   1322     293     666    21,0
   1323     307     667    14,0
   1324     366     667    20,0
   1325     387     668     7,0
   1326     412     668    20,0
   1327     507     669    18,0
   1328     516     669    15,0
   1329     595     670     8,0
   1330     633     670    24,0
   1331     665     671    12,0
   1332     768     671    15,0
   1333     770     672    18,0
   1334     843     672    23,0
   1335     854     673    19,0
   1336     913     673    18,0
   1337     937     674    22,0
   1338     962     674    12,0
   1339     968     675    20,0
   1340     979     675    19,0
   1341     926     676    11,0
   1342     951     676    21,0
   1343     911     677    18,0
   1344     930     677    16,0
   1345     839     678    14,0
   1346     762     678    12,0
   1347     745     679    22,0
   1348     732     679    23,0
   1349     632     680    18,0
   1350     614     680    17,0
   1351     556     681    21,0
   1352     511     681    13,0
   1353     438     682    20,0
   1354     426     682    19,0
   1355     378     683    21,0
   1356     355     683    16,0
   1357     346     684    17,0
   1358     305     684    10,0
   1359     254     685    23,0
   1360     255     685    17,0
   1361     204     686    23,0
   1362     208     686    19,0
   1363     221     687    18,0
   1364     183     687    14,0
   1365     148     688    13,0
   1366     167     688    14,0
   1367     162     689    17,0
   1368     148     689    21,0
   1369     142     690    19,0
   1370     166     690    25,0
   1371     157     691    18,0
   1372     149     691    24,0
   1373     155     692    27,0
   1374     175     692    19,0
   1375     176     693    17,0
   1376     158     693    18,0
   1377     146     694    17,0
   1378     188     694    11,0
   1379     177     695    20,0
   1380     175     695    19,0
   1381     174     696    24,0
   1382     150     696    15,0
   1383     167     696    18,0
   1384     174     697    20,0
   1385     174     698     8,0
   1386     154     698    23,0
   1387     143     699    17,0
   1388     171     699    25,0
   1389     165     700    14,0
   1390     133     700    18,0
   1391     153     701    11,0
   1392     147     701    13,0
   1393     150     702    17,0
   1394     147     702    20,0
   1395     131     703    18,0
   1396     132     703    11,0
   1397     155     703    18,0
   1398     120     704    14,0
   1399     123     704    16,0
   1400     111     705    22,0
   1401     115     705    17,0
   1402     131     706    15,0
   1403     123     706    13,0
   1404     129     707    22,0
   1405    99,0     707    16,0
   1406     117     708    11,0
   1407     113     708    11,0
   1408     116     709    16,0
   1409     128     709    14,0
   1410     119     710    12,0
   1411     124     710    15,0
   1412     121     711    16,0
   1413     117     711    17,0
   1414     134     712    16,0
   1415     123     712    18,0
   1416     130     713    17,0
   1417     137     713    14,0
   1418     147     714    18,0
   1419     145     714    11,0
   1420     167     715    19,0
   1421     138     715    12,0
   1422     150     716    18,0
   1423     131     716    17,0
   1424     128     717    17,0
   1425     144     717    13,0
   1426     155     718    21,0
   1427     141     718    17,0
   1428     133     719    19,0
   1429     147     719    11,0
   1430     149     720    15,0
   1431     137     720    16,0
   1432     135     721     7,0
   1433     144     721    14,0
   1434     122     722    15,0
   1435     124     722    12,0
   1436     124     723    21,0
   1437     139     723    19,0
   1438     126     724    16,0
   1439     121     724    15,0
   1440     111     725    15,0
   1441    93,0     725    10,0
   1442     117     726    14,0
   1443     123     726    15,0
   1444    94,0     727    15,0
   1445     106     727    19,0
   1446     102     728    19,0
   1447     108     728     9,0
   1448    96,0     729    11,0
   1449     106     729    19,0
   1450     106     730    14,0
   1451     108     730    22,0
   1452    81,0     731    20,0
   1453     103     731    13,0
   1454    99,0     732    15,0
   1455    99,0     732     9,0
   1456    98,0     733    23,0
   1457    98,0     733     8,0
   1458     104     734    15,0
   1459     100     734    11,0
   1460     107     735    13,0
   1461    90,0     735    21,0
   1462    89,0     736    13,0
   1463     111     736    11,0
   1464    95,0     737    21,0
   1465    92,0     737    19,0
   1466    86,0     738     9,0
   1467    98,0     738    16,0
   1468    81,0     739    15,0
   1469    98,0     739    18,0
   1470    92,0     740    17,0
   1471    91,0     740    11,0
   1472    94,0     741    14,0
   1473    97,0     741    16,0
   1474    91,0     742    19,0
   1475    89,0     742    14,0
   1476     105     743    11,0
   1477    91,0     743    13,0
   1478    97,0     744    12,0
   1479     111     744    12,0
   1480    93,0     745    21,0
   1481    88,0     745     6,0
   1482     100     746    11,0
   1483    91,0     746    13,0
   1484    82,0     747    12,0
   1485    79,0     747     8,0
   1486    78,0     748    15,0
   1487    84,0     748    18,0
   1488    75,0     749    16,0
   1489    90,0     749    11,0
   1490    79,0     750    20,0
   1491    87,0     750    15,0
   1492    84,0     751    18,0
   1493    81,0     751    10,0
   1494    93,0     752    11,0
   1495    55,0     752     8,0
   1496    76,0     753    13,0
   1497    92,0     753     9,0
   1498    88,0     754    16,0
   1499    83,0     754    18,0
   1500    77,0     755    16,0
   1592    60,0     800    21,0
   1594    71,0     801    15,0
   1596    53,0     802    16,0
   1598    51,0     803    20,0
   1600    77,0     804    23,0
   1602    58,0     805    28,0
   1604    58,0     806    27,0
   1606    52,0     807    37,0
   1608    68,0     808    36,0
   1610    49,0     809    44,0
   1612    60,0     810    49,0
   1614    59,0     811    51,0
   1616    47,0     812    49,0
   1618    62,0     813    47,0
   1620    64,0     814    55,0
   1622    52,0     815    55,0
   1624    60,0     816    48,0
   1626    55,0     817    54,0
   1628    70,0     818    42,0
   1630    49,0     819    54,0
   1632    69,0     820    42,0
   1634    67,0     821    37,0
   1636    56,0     822    49,0
   1638    57,0     823    39,0
   1640    57,0     824    49,0
   1642    57,0     825    43,0
   1644    58,0     826    45,0
   1646    59,0     827    59,0
   1648    54,0     828    67,0
   1650    64,0     829    80,0
   1652    62,0     830    82,0
   1654    72,0     831     101
